"","game_id","season","week","season_type","start_date","start_time_tbd","completed","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_division","home_conference","home_points","home_post_win_prob","home_pregame_elo","home_postgame_elo","away_id","away_team","away_division","away_conference","away_points","away_post_win_prob","away_pregame_elo","away_postgame_elo","excitement_index","highlights","notes"
"2801",232890309,2003,9,"regular","2003-10-16T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,12308,3666,"Cajun Field",309,"Louisiana","fbs","Sun Belt",26,NA,1008,1011,166,"New Mexico State","fbs","Sun Belt",24,NA,1214,1211,NA,"",NA
"2802",232890152,2003,9,"regular","2003-10-16T23:45:00.000Z",FALSE,TRUE,FALSE,TRUE,53800,3670,"Carter-Finley Stadium",152,"NC State","fbs","ACC",17,NA,1745,1744,228,"Clemson","fbs","ACC",15,NA,1600,1601,NA,"",NA
"2803",232892534,2003,9,"regular","2003-10-17T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3647,"Elliott T. Bowers Stadium",2534,"Sam Houston","fcs","Southland",31,NA,NA,NA,2617,"Stephen F. Austin","fcs","Southland",34,NA,NA,NA,NA,"",NA
"2804",232890036,2003,9,"regular","2003-10-17T02:00:00.000Z",FALSE,TRUE,FALSE,TRUE,32701,3761,"Sonny Lubick Field at Hughes Stadium",36,"Colorado State","fbs","Mountain West",30,NA,1709,1720,2005,"Air Force","fbs","Mountain West",20,NA,1618,1607,NA,"",NA
"2805",232900097,2003,9,"regular","2003-10-18T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,38119,3873,"L&N Federal Credit Union Stadium",97,"Louisville","fbs","Conference USA",47,NA,1598,1624,2655,"Tulane","fbs","Conference USA",28,NA,1424,1398,NA,"",NA
"2806",232912390,2003,9,"regular","2003-10-18T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,49144,NA,NA,2390,"Miami","fbs","Big East",52,NA,2014,2046,218,"Temple","fbs","Big East",14,NA,1384,1352,NA,"",NA
"2807",232910275,2003,9,"regular","2003-10-18T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,79541,347,"Camp Randall Stadium",275,"Wisconsin","fbs","Big Ten",23,NA,1657,1662,2509,"Purdue","fbs","Big Ten",26,NA,1826,1821,NA,"",NA
"2808",232910135,2003,9,"regular","2003-10-18T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,38778,NA,NA,135,"Minnesota","fbs","Big Ten",38,NA,1787,1766,127,"Michigan State","fbs","Big Ten",44,NA,1649,1670,NA,"",NA
"2809",232910150,2003,9,"regular","2003-10-18T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,17314,3982,"Wallace Wade Stadium",150,"Duke","fbs","ACC",13,NA,1187,1153,154,"Wake Forest","fbs","ACC",42,NA,1573,1607,NA,"",NA
"2810",232910183,2003,9,"regular","2003-10-18T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,45313,1964,"JMA Wireless Dome",183,"Syracuse","fbs","Big East",39,NA,1538,1630,103,"Boston College","fbs","Big East",14,NA,1774,1682,NA,"",NA
"2811",232910130,2003,9,"regular","2003-10-18T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,110231,3558,"Michigan Stadium",130,"Michigan","fbs","Big Ten",56,NA,1908,1963,356,"Illinois","fbs","Big Ten",14,NA,1382,1327,NA,"",NA
"2812",232910048,2003,9,"regular","2003-10-18T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3695,"Delaware Stadium",48,"Delaware","fcs","Atlantic 10",55,NA,NA,NA,227,"Rhode Island","fcs","Atlantic 10",10,NA,NA,NA,NA,"",NA
"2813",232910111,2003,9,"regular","2003-10-18T16:15:00.000Z",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,111,"Northeastern","fcs","Atlantic 10",20,NA,NA,NA,311,"Maine","fcs","Atlantic 10",14,NA,NA,NA,NA,"",NA
"2814",232910113,2003,9,"regular","2003-10-18T16:30:00.000Z",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,113,"Massachusetts","fcs","Atlantic 10",27,NA,NA,NA,2275,"Hofstra","fcs","Atlantic 10",22,NA,NA,NA,NA,"",NA
"2815",232910066,2003,9,"regular","2003-10-18T16:30:00.000Z",FALSE,TRUE,FALSE,TRUE,45355,3772,"Jack Trice Stadium",66,"Iowa State","fbs","Big 12",19,NA,1431,1423,251,"Texas","fbs","Big 12",40,NA,1872,1880,NA,"",NA
"2816",232910158,2003,9,"regular","2003-10-18T16:30:00.000Z",FALSE,TRUE,FALSE,TRUE,77604,3834,"Memorial Stadium (Lincoln, NE)",158,"Nebraska","fbs","Big 12",48,NA,1689,1787,245,"Texas A&M","fbs","Big 12",12,NA,1657,1559,NA,"",NA
"2817",232910145,2003,9,"regular","2003-10-18T16:30:00.000Z",FALSE,TRUE,FALSE,TRUE,60825,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","fbs","SEC",43,NA,1680,1719,333,"Alabama","fbs","SEC",28,NA,1760,1721,NA,"",NA
"2818",232912405,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,TRUE,TRUE,NA,3790,"Kessler Field",2405,"Monmouth","fcs","NEC",10,NA,NA,NA,399,"UAlbany","fcs","NEC",7,NA,NA,NA,NA,"",NA
"2819",232912142,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3617,"Andy Kerr Stadium",2142,"Colgate","fcs","Patriot",52,NA,NA,NA,43,"Yale","fcs","Ivy",40,NA,NA,NA,NA,"",NA
"2820",232910225,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3656,"Brown Stadium",225,"Brown","fcs","Ivy",14,NA,NA,NA,163,"Princeton","fcs","Ivy",34,NA,NA,NA,NA,"",NA
"2821",232912415,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3762,"Hughes Stadium",2415,"Morgan State","fcs","MEAC",33,NA,NA,NA,47,"Howard","fcs","MEAC",12,NA,NA,NA,NA,"",NA
"2822",232912450,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3991,"William Dick"""" Price Stadium""""",2450,"Norfolk State","fcs","MEAC",0,NA,NA,NA,2261,"Hampton","fcs","MEAC",52,NA,NA,NA,NA,"",NA
"2823",232912325,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,TRUE,FALSE,NA,NA,NA,2325,"La Salle","fcs","Metro Atlantic Athletic",31,NA,NA,NA,2108,"Catholic",NA,NA,32,NA,NA,NA,NA,"",NA
"2824",232910107,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3722,"Fitton Field",107,"Holy Cross","fcs","Patriot",20,NA,NA,NA,159,"Dartmouth","fcs","Ivy",24,NA,NA,NA,NA,"",NA
"2825",232910108,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3750,"Harvard Stadium",108,"Harvard","fcs","Ivy",34,NA,NA,NA,322,"Lafayette","fcs","Patriot",27,NA,NA,NA,NA,"",NA
"2826",232910172,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3921,"Schoellkopf Field",172,"Cornell","fcs","Ivy",20,NA,NA,NA,46,"Georgetown","fcs","Patriot",42,NA,NA,NA,NA,"",NA
"2827",232912084,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,10118,3965,"UB Stadium",2084,"Buffalo","fbs","Mid-American",16,NA,973,1001,276,"Marshall","fbs","Mid-American",26,NA,1611,1583,NA,"",NA
"2828",232912117,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,11343,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","fbs","Mid-American",13,NA,1172,1171,2649,"Toledo","fbs","Mid-American",31,NA,1611,1612,NA,"",NA
"2829",232910349,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,35032,3841,"Michie Stadium",349,"Army","fbs","Conference USA",32,NA,1033,1034,151,"East Carolina","fbs","Conference USA",38,NA,1204,1203,NA,"",NA
"2830",232910314,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,314,"Iona","fcs","Metro Atlantic Athletic",31,NA,NA,NA,2368,"Marist","fcs","Metro Atlantic Athletic",21,NA,NA,NA,NA,"",NA
"2831",232912230,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,TRUE,FALSE,NA,NA,NA,2230,"Fordham","fcs","Patriot",41,NA,NA,NA,2441,"New Haven",NA,NA,7,NA,NA,NA,NA,"",NA
"2832",232910257,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,257,"Richmond","fcs","Atlantic 10",35,NA,NA,NA,160,"New Hampshire","fcs","Atlantic 10",23,NA,NA,NA,NA,"",NA
"2833",232912678,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3597,"Alumni Memorial Field",2678,"VMI","fcs","Big South",25,NA,NA,NA,2241,"Gardner-Webb","fcs","Big South",37,NA,NA,NA,NA,"",NA
"2834",232912083,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3676,"Christy Mathewson-Memorial Stadium",2083,"Bucknell","fcs","Patriot",14,NA,NA,NA,119,"Towson","fcs","Patriot",10,NA,NA,NA,NA,"",NA
"2835",232912729,2003,9,"regular","2003-10-18T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3998,"Zable Stadium",2729,"William & Mary","fcs","Atlantic 10",17,NA,NA,NA,256,"James Madison","fcs","Atlantic 10",24,NA,NA,NA,NA,"",NA
"2836",232910171,2003,9,"regular","2003-10-18T17:30:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3802,"Lawrence A. Wien Stadium",171,"Columbia","fcs","Ivy",7,NA,NA,NA,219,"Pennsylvania","fcs","Ivy",31,NA,NA,NA,NA,"",NA
"2837",232912523,2003,9,"regular","2003-10-18T17:30:00.000Z",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,2523,"Robert Morris","fcs","NEC",20,NA,NA,NA,2529,"Sacred Heart","fcs","NEC",24,NA,NA,NA,NA,"",NA
"2838",232910153,2003,9,"regular","2003-10-18T17:30:00.000Z",FALSE,TRUE,FALSE,TRUE,42000,3787,"Kenan Stadium",153,"North Carolina","fbs","ACC",31,NA,1306,1321,9,"Arizona State","fbs","Pac-10",33,NA,1646,1631,NA,"",NA
"2839",232910164,2003,9,"regular","2003-10-18T17:30:00.000Z",FALSE,TRUE,FALSE,TRUE,28101,3754,"High Point Solutions Stadium",164,"Rutgers","fbs","Big East",32,NA,1305,1318,221,"Pittsburgh","fbs","Big East",42,NA,1731,1718,NA,"",NA
"2840",232912184,2003,9,"regular","2003-10-18T17:35:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3623,"Arthur J. Rooney Athletic Field",2184,"Duquesne","fcs","Metro Atlantic Athletic",39,NA,NA,NA,2612,"St. Peter's","fcs","Metro Atlantic Athletic",7,NA,NA,NA,NA,"",NA
"2841",232910238,2003,9,"regular","2003-10-18T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,27823,3973,"FirstBank Stadium",238,"Vanderbilt","fbs","SEC",8,NA,1229,1251,61,"Georgia","fbs","SEC",27,NA,1966,1944,NA,"",NA
"2842",232912305,2003,9,"regular","2003-10-18T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,40088,3833,"Memorial Stadium",2305,"Kansas","fbs","Big 12",28,NA,1344,1335,239,"Baylor","fbs","Big 12",21,NA,992,1001,NA,"",NA
"2843",232912193,2003,9,"regular","2003-10-18T18:00:00.000Z",FALSE,TRUE,TRUE,FALSE,NA,NA,NA,2193,"East Tennessee State","fcs","Southern",33,NA,NA,NA,2335,"Liberty","fcs","Big South",23,NA,NA,NA,NA,"",NA
"2844",232912309,2003,9,"regular","2003-10-18T18:00:00.000Z",FALSE,TRUE,FALSE,FALSE,8228,3696,"Dix Stadium",2309,"Kent State","fbs","Mid-American",31,NA,1169,1186,41,"UConn","fbs","FBS Independents",34,NA,1563,1546,NA,"",NA
"2845",232912210,2003,9,"regular","2003-10-18T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3894,"Rhodes Stadium",2210,"Elon","fcs","Southern",7,NA,NA,NA,236,"Chattanooga","fcs","Southern",24,NA,NA,NA,NA,"",NA
"2846",232912542,2003,9,"regular","2003-10-18T18:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3952,"Ted Wright Stadium",2542,"Savannah St","fcs","FCS Independents",0,NA,NA,NA,2010,"Alabama A&M","fcs","SWAC",38,NA,NA,NA,NA,"",NA
"2847",232912717,2003,9,"regular","2003-10-18T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3704,"E. J. Whitmire Stadium",2717,"Western Carolina","fcs","Southern",6,NA,NA,NA,2747,"Wofford","fcs","Southern",38,NA,NA,NA,NA,"",NA
"2848",232912710,2003,9,"regular","2003-10-18T18:05:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3746,"Hanson Field",2710,"Western Illinois","fcs","MVFC",32,NA,NA,NA,79,"Southern Illinois","fcs","MVFC",37,NA,NA,NA,NA,"",NA
"2849",232910282,2003,9,"regular","2003-10-18T18:05:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3829,"Memorial Stadium",282,"Indiana State","fcs","MVFC",24,NA,NA,NA,2754,"Youngstown State","fcs","MVFC",30,NA,NA,NA,NA,"",NA
"2850",232912306,2003,9,"regular","2003-10-18T18:10:00.000Z",FALSE,TRUE,FALSE,TRUE,51536,3636,"Bill Snyder Family Stadium",2306,"Kansas State","fbs","Big 12",49,NA,1960,1983,38,"Colorado","fbs","Big 12",20,NA,1474,1451,NA,"",NA
"2851",232910087,2003,9,"regular","2003-10-18T18:30:00.000Z",FALSE,TRUE,FALSE,FALSE,80795,3855,"Notre Dame Stadium",87,"Notre Dame","fbs","FBS Independents",14,NA,1544,1508,30,"USC","fbs","Pac-10",45,NA,1971,2007,NA,"",NA
"2852",232910002,2003,9,"regular","2003-10-18T18:30:00.000Z",FALSE,TRUE,FALSE,TRUE,86063,3785,"Jordan-Hare Stadium",2,"Auburn","fbs","SEC",45,NA,1786,1824,344,"Mississippi State","fbs","SEC",13,NA,1367,1329,NA,"",NA
"2853",232912623,2003,9,"regular","2003-10-18T18:30:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3878,"Plaster Sports Complex",2623,"Missouri State","fcs","MVFC",20,NA,NA,NA,2460,"Northern Iowa","fcs","MVFC",26,NA,NA,NA,NA,"",NA
"2854",232912567,2003,9,"regular","2003-10-18T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,10109,3735,"Gerald J. Ford Stadium",2567,"SMU","fbs","Western Athletic",3,NA,1024,990,68,"Boise State","fbs","Western Athletic",45,NA,1748,1782,NA,"",NA
"2855",232912050,2003,9,"regular","2003-10-18T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,18396,3919,"Scheumann Stadium",2050,"Ball State","fbs","Mid-American",3,NA,1334,1253,193,"Miami (OH)","fbs","Mid-American",49,NA,1769,1850,NA,"",NA
"2856",232912653,2003,9,"regular","2003-10-18T19:00:00.000Z",FALSE,TRUE,FALSE,FALSE,19417,3975,"Veterans Memorial Stadium (AL)",2653,"Troy","fbs","FBS Independents",21,NA,1300,1336,2229,"Florida International","fcs","FCS Independents",10,NA,1500,1464,NA,"",NA
"2857",232912439,2003,9,"regular","2003-10-18T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,26241,3914,"Sam Boyd Stadium",2439,"UNLV","fbs","Mountain West",10,NA,1450,1423,254,"Utah","fbs","Mountain West",28,NA,1616,1643,NA,"",NA
"2858",232912348,2003,9,"regular","2003-10-18T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,19128,3776,"Joe Aillet Stadium",2348,"Louisiana Tech","fbs","Western Athletic",41,NA,1347,1355,62,"Hawai'i","fbs","Western Athletic",44,NA,1567,1559,NA,"",NA
"2859",232910202,2003,9,"regular","2003-10-18T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,17816,NA,NA,202,"Tulsa","fbs","Western Athletic",21,NA,1364,1354,2440,"Nevada","fbs","Western Athletic",28,NA,1401,1411,NA,"",NA
"2860",232910242,2003,9,"regular","2003-10-18T19:00:00.000Z",FALSE,TRUE,FALSE,FALSE,27832,3895,"Rice Stadium",242,"Rice","fbs","Western Athletic",6,NA,1222,1143,2426,"Navy","fbs","FBS Independents",38,NA,1312,1391,NA,"",NA
"2861",232912198,2003,9,"regular","2003-10-18T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3908,"Roy Kidd Stadium",2198,"Eastern Kentucky","fcs","OVC",38,NA,NA,NA,2546,"Southeast Missouri State","fcs","OVC",41,NA,NA,NA,NA,"",NA
"2862",232912287,2003,9,"regular","2003-10-18T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3744,"Hancock Stadium",2287,"Illinois State","fcs","MVFC",24,NA,NA,NA,98,"Western Kentucky","fcs","MVFC",27,NA,NA,NA,NA,"",NA
"2863",232912643,2003,9,"regular","2003-10-18T19:30:00.000Z",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,2643,"The Citadel","fcs","Southern",10,NA,NA,NA,231,"Furman","fcs","Southern",9,NA,NA,NA,NA,"",NA
"2864",232910197,2003,9,"regular","2003-10-18T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,48500,3646,"Boone Pickens Stadium",197,"Oklahoma State","fbs","Big 12",51,NA,1766,1767,2641,"Texas Tech","fbs","Big 12",49,NA,1823,1822,NA,"",NA
"2865",232910026,2003,9,"regular","2003-10-18T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,53825,1056,"Rose Bowl",26,"UCLA","fbs","Pac-10",23,NA,1636,1637,25,"California","fbs","Pac-10",20,NA,1622,1621,NA,"",NA
"2866",232910008,2003,9,"regular","2003-10-18T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,73934,3887,"Razorback Stadium",8,"Arkansas","fbs","SEC",28,NA,1729,1726,57,"Florida","fbs","SEC",33,NA,1816,1819,NA,"",NA
"2867",232910194,2003,9,"regular","2003-10-18T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,105044,3861,"Ohio Stadium",194,"Ohio State","fbs","Big Ten",19,NA,1799,1818,2294,"Iowa","fbs","Big Ten",10,NA,1857,1838,NA,"",NA
"2868",232912026,2003,9,"regular","2003-10-18T20:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3792,"Kidd Brewer Stadium",2026,"App State","fcs","Southern",28,NA,NA,NA,290,"Georgia Southern","fcs","Southern",21,NA,NA,NA,NA,"",NA
"2869",232912226,2003,9,"regular","2003-10-18T20:00:00.000Z",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,2226,"Florida Atlantic","fcs","FCS Independents",14,NA,NA,NA,2458,"Northern Colorado","fcs","FCS Independents",6,NA,NA,NA,NA,"",NA
"2870",232912619,2003,9,"regular","2003-10-18T20:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3788,"Kenneth P. LaValle Stadium",2619,"Stony Brook","fcs","NEC",49,NA,NA,NA,2598,"St. Francis (PA)","fcs","NEC",14,NA,NA,NA,NA,"",NA
"2871",232910093,2003,9,"regular","2003-10-18T20:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3909,"Roy Stewart Stadium",93,"Murray State","fcs","OVC",17,NA,NA,NA,2197,"Eastern Illinois","fcs","OVC",27,NA,NA,NA,NA,"",NA
"2872",232912065,2003,9,"regular","2003-10-18T20:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3850,"Municipal Stadium",2065,"Bethune-Cookman","fcs","MEAC",31,NA,NA,NA,2569,"South Carolina State","fcs","MEAC",28,NA,NA,NA,NA,"",NA
"2873",232910249,2003,9,"regular","2003-10-18T20:05:00.000Z",FALSE,TRUE,FALSE,TRUE,17239,NA,NA,249,"North Texas","fbs","Sun Belt",37,NA,1468,1465,328,"Utah State","fbs","Sun Belt",27,NA,1172,1175,NA,"",NA
"2874",232912459,2003,9,"regular","2003-10-18T20:05:00.000Z",FALSE,TRUE,FALSE,TRUE,28221,3764,"Huskie Stadium",2459,"Northern Illinois","fbs","Mid-American",37,NA,1595,1641,2711,"Western Michigan","fbs","Mid-American",10,NA,1389,1343,NA,"",NA
"2875",232912545,2003,9,"regular","2003-10-18T21:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3944,"Strawberry Stadium",2545,"SE Louisiana","fcs","FCS Independents",68,NA,NA,NA,2691,"Webber International",NA,NA,10,NA,NA,NA,NA,"",NA
"2876",232910070,2003,9,"regular","2003-10-18T21:00:00.000Z",FALSE,TRUE,FALSE,TRUE,9752,3791,"Kibbie Dome",70,"Idaho","fbs","Sun Belt",21,NA,1201,1202,2393,"Middle Tennessee","fbs","Sun Belt",28,NA,1395,1394,NA,"",NA
"2877",232912630,2003,9,"regular","2003-10-18T21:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3748,"Graham Stadium",2630,"UT Martin","fcs","OVC",22,NA,NA,NA,2535,"Samford","fcs","OVC",57,NA,NA,NA,NA,"",NA
"2878",232910024,2003,9,"regular","2003-10-18T21:00:00.000Z",FALSE,TRUE,FALSE,TRUE,48526,3940,"Stanford Stadium",24,"Stanford","fbs","Pac-10",14,NA,1433,1447,265,"Washington State","fbs","Pac-10",24,NA,1863,1849,NA,"",NA
"2879",232912448,2003,9,"regular","2003-10-18T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3603,"Aggie Stadium",2448,"North Carolina A&T","fcs","MEAC",22,NA,NA,NA,50,"Florida A&M",NA,NA,16,NA,NA,NA,NA,"",NA
"2880",232912199,2003,9,"regular","2003-10-18T22:00:00.000Z",FALSE,TRUE,FALSE,TRUE,6154,3912,"Rynearson Stadium",2199,"Eastern Michigan","fbs","Mid-American",20,NA,958,990,189,"Bowling Green","fbs","Mid-American",33,NA,1700,1668,NA,"",NA
"2881",232912751,2003,9,"regular","2003-10-18T22:00:00.000Z",FALSE,TRUE,FALSE,TRUE,22797,3984,"War Memorial Stadium",2751,"Wyoming","fbs","Mountain West",13,NA,1331,1332,252,"BYU","fbs","Mountain West",10,NA,1349,1348,NA,"",NA
"2882",232912006,2003,9,"regular","2003-10-18T22:00:00.000Z",FALSE,TRUE,FALSE,TRUE,8113,NA,NA,2006,"Akron","fbs","Mid-American",38,NA,1347,1371,2116,"UCF","fbs","Mid-American",24,NA,1303,1279,NA,"",NA
"2883",232910058,2003,9,"regular","2003-10-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,28365,3886,"Raymond James Stadium",58,"South Florida","fbs","Conference USA",55,NA,NA,NA,2127,"Charleston Southern","fcs","Big South",7,NA,NA,NA,NA,"",NA
"2884",232912628,2003,9,"regular","2003-10-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,28927,3616,"Amon G. Carter Stadium",2628,"TCU","fbs","Conference USA",27,NA,1630,1628,5,"UAB","fbs","Conference USA",24,NA,1399,1401,NA,"",NA
"2885",232910096,2003,9,"regular","2003-10-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,61107,3683,"Kroger Field",96,"Kentucky","fbs","SEC",35,NA,1554,1590,195,"Ohio","fbs","Mid-American",14,NA,1420,1384,NA,"",NA
"2886",232912634,2003,9,"regular","2003-10-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3810,"Nissan Stadium",2634,"Tennessee State","fcs","OVC",7,NA,NA,NA,55,"Jacksonville State","fcs","OVC",34,NA,NA,NA,NA,"",NA
"2887",232912561,2003,9,"regular","2003-10-18T23:00:00.000Z",FALSE,TRUE,TRUE,FALSE,NA,NA,NA,2561,"Siena","fcs","Metro Atlantic Athletic",6,NA,NA,NA,2681,"Wagner","fcs","NEC",34,NA,NA,NA,NA,"",NA
"2888",232910326,2003,9,"regular","2003-10-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3644,"Bobcat Stadium (TX)",326,"Texas State","fcs","Southland",19,NA,NA,NA,2466,"Northwestern State","fcs","Southland",49,NA,NA,NA,NA,"",NA
"2889",232910201,2003,9,"regular","2003-10-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,83327,3835,"Memorial Stadium (Norman, OK)",201,"Oklahoma","fbs","Big 12",34,NA,2257,2244,142,"Missouri","fbs","Big 12",13,NA,1573,1586,NA,"",NA
"2890",232910258,2003,9,"regular","2003-10-18T23:45:00.000Z",FALSE,TRUE,FALSE,TRUE,62875,3923,"Scott Stadium",258,"Virginia","fbs","ACC",14,NA,1734,1741,52,"Florida State","fbs","ACC",19,NA,1970,1963,NA,"",NA
"2891",232902579,2003,9,"regular","2003-10-18T23:45:00.000Z",FALSE,TRUE,FALSE,TRUE,82525,3994,"Williams-Brice Stadium",2579,"South Carolina","fbs","SEC",7,NA,1633,1588,99,"LSU","fbs","SEC",33,NA,1846,1891,NA,"",NA
"2892",232910248,2003,9,"regular","2003-10-19T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,22623,453,"Robertson Stadium",248,"Houston","fbs","Conference USA",14,NA,1399,1305,235,"Memphis","fbs","Conference USA",45,NA,1353,1447,NA,"",NA
"2893",232910253,2003,9,"regular","2003-10-19T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3706,"Eccles Coliseum",253,"Southern Utah","fcs","FCS Independents",20,NA,NA,NA,2377,"McNeese","fcs","Southland",33,NA,NA,NA,NA,"",NA
"2894",232910013,2003,9,"regular","2003-10-19T01:00:00.000Z",FALSE,TRUE,TRUE,TRUE,NA,3851,"Mustang Stadium",13,"Cal Poly","fcs","FCS Independents",54,NA,NA,NA,2608,"St. Mary's (CA)","fcs","FCS Independents",10,NA,NA,NA,NA,"",NA
"2895",232910021,2003,9,"regular","2003-10-19T01:05:00.000Z",FALSE,TRUE,FALSE,TRUE,22011,3932,"Qualcomm Stadium",21,"San Diego State","fbs","Mountain West",7,NA,1372,1342,167,"New Mexico","fbs","Mountain West",30,NA,1642,1672,NA,"",NA
"2896",232910204,2003,9,"regular","2003-10-19T02:00:00.000Z",FALSE,TRUE,FALSE,TRUE,37034,3893,"Reser Stadium",204,"Oregon State","fbs","Pac-10",17,NA,1736,1657,264,"Washington","fbs","Pac-10",38,NA,1529,1608,NA,"",NA
"2897",232950277,2003,10,"regular","2003-10-22T23:30:00.000Z",FALSE,TRUE,FALSE,TRUE,56319,3842,"Milan Puskar Stadium",277,"West Virginia","fbs","Big East",28,NA,1619,1716,259,"Virginia Tech","fbs","Big East",7,NA,2014,1917,NA,"",NA
"2898",232960059,2003,10,"regular","2003-10-23T23:45:00.000Z",FALSE,TRUE,FALSE,TRUE,51524,721,"Bobby Dodd Stadium",59,"Georgia Tech","fbs","ACC",7,NA,1534,1543,120,"Maryland","fbs","ACC",3,NA,1729,1720,NA,"",NA
"2899",232982229,2003,10,"regular","2003-10-25T14:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,218,"FIU Stadium",2229,"Florida International","fcs","FCS Independents",34,NA,NA,NA,107,"Holy Cross","fcs","Patriot",23,NA,NA,NA,NA,"",NA
"2900",232980227,2003,10,"regular","2003-10-25T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3824,"Meade Stadium",227,"Rhode Island","fcs","Atlantic 10",24,NA,NA,NA,2729,"William & Mary","fcs","Atlantic 10",37,NA,NA,NA,NA,"",NA
